url	download_complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/192_files/sheet004.html	complete
archive.ics.uci.edu/datasets/Annealing	complete
www.ics.uci.edu/~projects/dissemination/schoolWorkshop/agenda.htm	complete
www.ics.uci.edu/statistics/grad/index.php	complete
mailman.ics.uci.edu/mailman/roster/motifmap	complete
sli.ics.uci.edu/Notes/NIPS2009	complete
sli.ics.uci.edu/Classes/NSC	complete
archive.ics.uci.edu/ml/datasets/AutoUniv	complete
archive.ics.uci.edu/ml/machine-learning-databases/00277	complete
mailman.ics.uci.edu/mailman/private/hana-csw	complete
mailman.ics.uci.edu/mailman/options/satware	complete
www.ics.uci.edu/employment	complete
www.ics.uci.edu/~dechter/publications/r156.html	complete
www.ics.uci.edu/~dechter/courses/ics-295/fall-2013/index.html	complete
emj.ics.uci.edu/talks/talks-computational-biology	complete
mailman.ics.uci.edu/mailman/options/hana-ohana	complete
mailman.ics.uci.edu/mailman/roster/test1	complete
mhcid.ics.uci.edu/admissions/online-information-sessions	complete
mailman.ics.uci.edu/mailman/roster/uci-staff	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/1stlevelheaders/selected-elements.htm	complete
mailman.ics.uci.edu/mailman/admin/sislgram	complete
www.ics.uci.edu/~dechter/publications/r125.html	complete
www.ics.uci.edu/~kyungbak	complete
www.ics.uci.edu/~guix	complete
archive.ics.uci.edu/ml/datasets/Yeast	incomplete
www.ics.uci.edu/~ziv	complete
archive.ics.uci.edu/ml/datasets/Breast+Tissue	complete
sli.ics.uci.edu/Site/InterMap	complete
www.ics.uci.edu/~gbowker	complete
mailman.ics.uci.edu/mailman/subscribe/hana-wizard-admins	complete
mailman.ics.uci.edu/mailman/listinfo/hana-culture	complete
www.ics.uci.edu/~lab/faculties/index.php	complete
www.ics.uci.edu/~dechter/publications/r158.html	complete
archive.ics.uci.edu/ml/datasets/TV+News+Channel+Commercial+Detection+Dataset	complete
archive.ics.uci.edu/ml/datasets/US+Census+Data+%281990%29	complete
mailman.ics.uci.edu/mailman/options/mcsgrads	complete
www.ics.uci.edu/~dvk/pub/TKDE04_dvk.html	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/1stlevelheaders/interaction-styles.htm	complete
archive.ics.uci.edu/ml/machine-learning-databases/00397	complete
www.ics.uci.edu/ugrad/policies/Withdrawal_Readmission	complete
archive.ics.uci.edu/ml/machine-learning-databases/00375	incomplete
sli.ics.uci.edu/Profiles/Ajfrank	complete
archive.ics.uci.edu/ml/datasets/Post-Operative+Patient	complete
archive.ics.uci.edu/datasets/Adult	complete
mailman.ics.uci.edu/mailman/admin/33-tutors	complete
mcs.ics.uci.edu/faq	complete
www.ics.uci.edu/~dechter/publications/r25.html	complete
archive.ics.uci.edu/ml/datasets/Vertebral+Column	complete
www.ics.uci.edu/ugrad/resources/index.php	complete
www.ics.uci.edu/~dsm/dyn/release/api/lib_dynamo_middleware_a_r_m_8h.html	complete
mailman.ics.uci.edu/mailman/options/soar/welling--at--ics.uci.edu	complete
www.ics.uci.edu/~dechter/publications/r152.html	complete
www.ics.uci.edu/~dechter/publications/r85.html	complete
archive.ics.uci.edu/ml/datasets/Hill-Valley	complete
mailman.ics.uci.edu/mailman/admin/se-committee	complete
support.ics.uci.edu/computing/net	complete
archive.ics.uci.edu/ml/datasets/Breast+Cancer	complete
www.ics.uci.edu/~dechter/publications/r210.html	complete
dynamo.ics.uci.edu/api/struct_dyn___thread___comm.html	complete
www.ics.uci.edu/faculty/area/area_algorithms.php	complete
www.ics.uci.edu/../statistics/index.php	complete
sli.ics.uci.edu/Classes/2012F-178	complete
mcs.ics.uci.edu/current-students/resources	complete
www.ics.uci.edu/~emilyo	complete
www.ics.uci.edu/~projects/dissemination/index.htm	complete
mailman.ics.uci.edu/mailman/listinfo/blahblah	complete
www.ics.uci.edu/~dechter/publications/r176.html	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=SiteAdmin%2FStatus	complete
archive.ics.uci.edu/ml/datasets/Diabetes+130-US+hospitals+for+years+1999-2008	complete
mailman.ics.uci.edu/mailman/listinfo/cert-cab	complete
www.ics.uci.edu/computing/linux/hosts.php	complete
sli.ics.uci.edu/Site/AllRecentChanges	complete
www.ics.uci.edu/~dechter/publications/r228.html	complete
sli.ics.uci.edu/PmWiki/PathVariables	complete
www-db.ics.uci.edu/pages/research/mars	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes-CS178-Notes%2FLinearClassify	complete
vision.ics.uci.edu/papers/RenFM_TR_2005	complete
mailman.ics.uci.edu/mailman/roster/hana-ohana	complete
archive.ics.uci.edu/ml/machine-learning-databases/census1990-mld/USCensus1990.data.txt	complete
www.ics.uci.edu/~dechter/publications/r87.html	complete
archive.ics.uci.edu/ml/datasets/KDD+Cup+1998+Data	complete
honors.ics.uci.edu	complete
www.ics.uci.edu/~dechter/publications/r244.html	complete
mailman.ics.uci.edu/mailman/roster/csemeritus	complete
sli.ics.uci.edu/PmWiki/Tables	complete
mailman.ics.uci.edu/mailman/subscribe/crick	complete
www.ics.uci.edu/~qiuxiz	complete
sli.ics.uci.edu/Profiles/Ahollowa	complete
www.ics.uci.edu/%7Edjr/DebraJRichardson/SE4S.html	complete
www.ics.uci.edu/~dechter/publications/r226.html	complete
mailman.ics.uci.edu/mailman/admin/45c-tutors	complete
emj.ics.uci.edu/about	complete
archive.ics.uci.edu/ml/machine-learning-databases/magic	complete
archive.ics.uci.edu/ml/support/Statlog+(Shuttle)	complete
cml.ics.uci.edu/xmlrpc.php	complete
dynamo.ics.uci.edu	complete
www.ics.uci.edu/informatics/news/news_2007.php	complete
xtune.ics.uci.edu/xtune-index.files/filelist.xml	complete
sli.ics.uci.edu/PmWiki/Audiences	complete
sli.ics.uci.edu/Category/GroupFooter	complete
dynamo.ics.uci.edu/faq.html	complete
archive.ics.uci.edu/ml/datasets/Audiology+%28Original%29	complete
sli.ics.uci.edu/PmWiki/MyNewPage	complete
sli.ics.uci.edu/Classes/CS274A-Comments	complete
www.ics.uci.edu/ugrad/resources/ICS_StudentLife_nonTechOpps.php	complete
www.ics.uci.edu/faculty/area/area_security.php	complete
www.ics.uci.edu/~projects/dissemination/IDClass.htm	complete
flamingo.ics.uci.edu/releases/3.0	complete
mhcid.ics.uci.edu/program/capstone-projects	complete
mailman.ics.uci.edu/mailman/roster/cwp-study	complete
vision.ics.uci.edu/papers/RamananS_CVPR_2006	complete
www.ics.uci.edu/community/events/extreme/intent	complete
www.ics.uci.edu/~dechter/research.html	complete
www.ics.uci.edu/~kobsa/graphics/ipod_icons_thumb.htm	complete
www.ics.uci.edu/computing	complete
mailman.ics.uci.edu/mailman/subscribe/blahblah	complete
futurehealth.ics.uci.edu/resources/knowledge-repository	complete
sli.ics.uci.edu/Classes-CS178-Notes/BayesClassify	complete
archive.ics.uci.edu/ml/datasets/Thoracic+Surgery+Data	complete
www.ics.uci.edu/~dechter/courses/ics-6a/fall-00	complete
futurehealth.ics.uci.edu	complete
www.ics.uci.edu/~dechter/courses/ics-171/fall-04	complete
mailman.ics.uci.edu/mailman/subscribe/hana-csw-admins	complete
www.ics.uci.edu/grad/policies/GradPolicies_SexualHarassment.php	complete
sli.ics.uci.edu/SiteAdmin/Blocklist	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=PmWiki%2FPasswordsAdmin	incomplete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/cultural-color-assoc.htm	complete
vision.ics.uci.edu/papers/FelzenszwalbMR_CVPR_2008	complete
mailman.ics.uci.edu/mailman/options/visionturk	complete
www.ics.uci.edu/grad/forms	incomplete
vision.ics.uci.edu/papers/WeberWP_JNSC_1999	complete
www.ics.uci.edu/~dechter/publications/r164.html	complete
archive.ics.uci.edu/ml/datasets/Wholesale+customers	incomplete
sli.ics.uci.edu/Classes/2008W	complete
archive.ics.uci.edu/ml/datasets/Turkiye+Student+Evaluation	incomplete
www.ics.uci.edu/~ronen/Site/Research.html	complete
archive.ics.uci.edu/ml/datasets/Insurance+Company+Benchmark+%28COIL+2000%29	complete
www.ics.uci.edu/~dechter/publications/r104.html	complete
archive.ics.uci.edu/ml/datasets/Document+Understanding	incomplete
www.ics.uci.edu/~avaladar	complete
mailman.ics.uci.edu/mailman/admin/middleware2007	complete
mailman.ics.uci.edu/mailman/roster/hanalab-researchers	complete
flamingo.ics.uci.edu/releases/2.0	complete
archive.ics.uci.edu/ml/datasets/Lymphography	incomplete
sli.ics.uci.edu/Classes/2008F	complete
mailman.ics.uci.edu/mailman/options/grad.informatics	complete
archive.ics.uci.edu/ml/datasets/Contraceptive+Method+Choice	complete
vision.ics.uci.edu/papers/Rubel_TCBB_2010	complete
archive.ics.uci.edu/ml/datasets/Lenses	incomplete
mailman.ics.uci.edu/mailman/options/crick	complete
ngs.ics.uci.edu/about-ramesh/news	complete
www.ics.uci.edu/~dvk/code/Grid.html	complete
support.ics.uci.edu/computing/faculty	complete
archive.ics.uci.edu/datasets/Census+Income	complete
www.ics.uci.edu/ugrad/distribution/index.php	complete
archive.ics.uci.edu/ml/datasets/Dorothea	incomplete
www.ics.uci.edu/faculty/area/area_multimedia.php	complete
archive.ics.uci.edu/ml/datasets/Molecular+Biology+%28Protein+Secondary+Structure%29	complete
www.ics.uci.edu/%7eprojects/cert	complete
www.ics.uci.edu/~klefstad	complete
www.ics.uci.edu/ugrad/admissions/index.php	complete
sli.ics.uci.edu/PmWikiFr/XLPage	complete
www.ics.uci.edu/about/bren/gallery/gallery_06_jpg.php	complete
mailman.ics.uci.edu/mailman/roster/ivecg-faculty	complete
archive.ics.uci.edu/ml/datasets/Annealing	complete
www.ics.uci.edu/~dechter/publications/r177.html	complete
mailman.ics.uci.edu/mailman/admin/cert-cab	complete
vision.ics.uci.edu/papers/Fowlkes_CELL_2008	complete
sli.ics.uci.edu/Site/UploadQuickReference	complete
archive.ics.uci.edu/ml/datasets/Occupancy+Detection+	complete
sourcerer.ics.uci.edu/codegenie	complete
mailman.ics.uci.edu/mailman/roster/hana-csw	complete
archive.ics.uci.edu/ml/datasets/MiniBooNE+particle+identification	complete
radicle.ics.uci.edu	complete
vision.ics.uci.edu/people/17.html	complete
www.ics.uci.edu/~dzhang3	complete
archive.ics.uci.edu/ml/datasets/p53+Mutants	complete
www.ics.uci.edu/community/events/openhouse/research06.html	complete
cml.ics.uci.edu/alumni	complete
www.ics.uci.edu/~ronen/Site//Links_files/widget0_markup.html	complete
mhcid.ics.uci.edu/wp-json/oembed/1.0/embed	complete
www.ics.uci.edu/involved/tech_talk.php	complete
support.ics.uci.edu/faculty	complete
archive.ics.uci.edu/ml/datasets/Online+News+Popularity	incomplete
cert.ics.uci.edu/asdf	complete
mailman.ics.uci.edu/mailman/private/45c-tutors	incomplete
mhcid.ics.uci.edu/program/about-the-program	complete
sli.ics.uci.edu/PmWiki/Troubleshooting	complete
archive.ics.uci.edu/ml/datasets/UJIIndoorLoc	incomplete
archive.ics.uci.edu/ml/datasets/UbiqLog+%28smartphone+lifelogging%29	incomplete
vision.ics.uci.edu/papers/FowlkesBM_CVPR_2001	complete
www.ics.uci.edu/~dechter/publications/r208.html	complete
archive.ics.uci.edu/ml/machine-learning-databases/census1990-mld	incomplete
mailman.ics.uci.edu/mailman/admin/cert-faculty	complete
seal.ics.uci.edu/copyright.html	complete
swiki.ics.uci.edu/feed.php	complete
www.ics.uci.edu/~dechter/publications/r161a.html	complete
sli.ics.uci.edu/Classes/2010W-274a	complete
www.ics.uci.edu/computing/email/delivery_point.php	complete
www.ics.uci.edu/%7elab	complete
futurehealth.ics.uci.edu/news	complete
www.ics.uci.edu/grad/degrees/degree_inf-ict.php	complete
www.ics.uci.edu/~chenli	complete
cml.ics.uci.edu/2017/11/phd-students-win-best-poster-awards	complete
emj.ics.uci.edu/papers/modeling-frameworks-papers	complete
archive.ics.uci.edu/ml/machine-learning-databases/census1990-mld/USCensus1990raw.coding.htm	incomplete
sli.ics.uci.edu/SiteAdmin/NotifyList	complete
mailman.ics.uci.edu/mailman/options/asterixresearch	complete
vision.ics.uci.edu/papers/PirsiavashR_CVPR_2014	incomplete
www.ics.uci.edu/ugrad/honors/honors_program.php	complete
mcs.ics.uci.edu/career/interviewing	complete
www.ics.uci.edu/about/bren	complete
swiki.ics.uci.edu/doku.php/start	complete
www.ics.uci.edu/~trammell	complete
www.ics.uci.edu/about/equity	complete
mailman.ics.uci.edu/mailman/private/uicds	complete
www.ics.uci.edu/~dechter/publications/r161.html	complete
archive.ics.uci.edu/ml/datasets/Image+Segmentation	incomplete
www.ics.uci.edu/about/annualreport/2006-07/alumni.php	complete
www.ics.uci.edu/~alexv	complete
sli.ics.uci.edu/AIML/PreNIPS2010	complete
www.ics.uci.edu/~ronen/Site/Home.html	complete
vision.ics.uci.edu/people/22.html	complete
www.ics.uci.edu/~mnarasim	complete
sli.ics.uci.edu/PmWiki/WikiSandbox	complete
sli.ics.uci.edu/Site/AuthForm	complete
archive.ics.uci.edu/ml/datasets/Page+Blocks+Classification	incomplete
mailman.ics.uci.edu/mailman/listinfo/igb-community	complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/189.html	complete
archive.ics.uci.edu/ml/machine-learning-databases/mechanical-analysis	incomplete
www.ics.uci.edu/community/alumni/mentor/mentee_signup.php	complete
archive.ics.uci.edu/ml/datasets/NSF+Research+Award+Abstracts+1990-2003	incomplete
archive.ics.uci.edu/ml/datasets/Geographical+Original+of+Music	incomplete
sli.ics.uci.edu/Classes-2008F/JigsawPuzzleSolvers	complete
luci.ics.uci.edu/pages/Students/phoebechua/phoebechua.html	complete
mailman.ics.uci.edu/mailman/roster/informatics-onetimelecturers	complete
www.ics.uci.edu/~dechter/publications/r219.html	complete
archive.ics.uci.edu/ml/machine-learning-databases/00296	incomplete
www.ics.uci.edu/~yu.zhaoxia	complete
archive.ics.uci.edu/ml/machine-learning-databases/breast-cancer	incomplete
mailman.ics.uci.edu/mailman/options/informatics-ms	complete
mailman.ics.uci.edu/mailman/listinfo/hanalab-researchers	complete
sli.ics.uci.edu/PmWiki/WikiAdministrator	incomplete
www.ics.uci.edu/faculty/area/area_scientific.php	complete
www.ics.uci.edu/~dechter/publications/r41a.html	complete
www.ics.uci.edu/computing/linux/shell.php	complete
sli.ics.uci.edu/PmWiki/Functions	complete
archive.ics.uci.edu/ml/datasets/Greenhouse+Gas+Observing+Network	incomplete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Library%2FPosters	complete
mailman.ics.uci.edu/mailman/listinfo/mcsgrads	complete
vision.ics.uci.edu/people/2.html	complete
mailman.ics.uci.edu/mailman/private/crick	complete
vision.ics.uci.edu/papers/DiazLSF_TR_2015	complete
www.ics.uci.edu/~projects/dissemination/links.htm	complete
sli.ics.uci.edu/Ihler-Private/WebResources	complete
www.ics.uci.edu/~dvk/pub/ICDE09_dvk_WEST.html	complete
sli.ics.uci.edu/PmWiki/MarkupMasterIndex	complete
www.ics.uci.edu/%7Edvk	complete
www.ics.uci.edu/~dvk/pub/VLDB02_dvk.html	complete
www.ics.uci.edu/ugrad/sao/Course_updates	complete
sli.ics.uci.edu/Site/PageListTemplates	complete
www.ics.uci.edu/~seal/projects/covert/index.html	complete
www.ics.uci.edu/~lab/students/printing.php	complete
archive.ics.uci.edu/ml/datasets/OCT+data+%26+Color+Fundus+Images+of+Left+%26+Right+Eyes	incomplete
emj.ics.uci.edu/projects	complete
mailman.ics.uci.edu/mailman/options/grad_social_club	complete
www.ics.uci.edu/~koktay	complete
www.ics.uci.edu/~seal/projects/resist/ics.uci.edu/~malek	complete
www.ics.uci.edu/about/bren/bren_press.php	complete
www.ics.uci.edu/~kobsa/courses/INF295/14W/syllabus.htm	complete
sli.ics.uci.edu/Classes-2008F/Main	complete
archive.ics.uci.edu/ml/datasets/Connect-4	incomplete
sli.ics.uci.edu/Classes/2012F-273a	complete
www.ics.uci.edu/~dechter/publications/r29.html	complete
www.ics.uci.edu/~dechter/courses/ics-275a/spring-2007	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes-2008F%2FFinance	complete
seal.ics.uci.edu/projects/covert/Covert-Web-1.0.war	complete
archive.ics.uci.edu/ml/datasets/ISTANBUL+STOCK+EXCHANGE	incomplete
mailman.ics.uci.edu/mailman/private/32-tutors	complete
sli.ics.uci.edu/video/cs274a/Lecture07.html	complete
archive.ics.uci.edu/ml/datasets/Multiple+Features	incomplete
archive.ics.uci.edu/ml/datasets/Semeion+Handwritten+Digit	incomplete
vision.ics.uci.edu/papers/RamananB_ICCV_2009	complete
sli.ics.uci.edu/Code/MxGraphModel	complete
www.ics.uci.edu/involved/leadership_council	complete
www.ics.uci.edu/~dvk/pub/DASFAA03_dvk.html	complete
cml.ics.uci.edu/2018/03/workshop-for-the-philosophy-of-machine-learning	complete
www.ics.uci.edu/computing/email/google_setup.php	complete
www.ics.uci.edu/~diy4	complete
www.ics.uci.edu/computing/linux/security.php	complete
www.ics.uci.edu/~hyungiko	complete
www.ics.uci.edu/~rares/isg-logo	complete
www.ics.uci.edu/~dechter/publications/r186.html	complete
www.ics.uci.edu/~lab/proj_ics/policy.php	complete
www.ics.uci.edu/community/events/openhouse/gallery_07.html	complete
archive.ics.uci.edu/ml/datasets/HTRU2	incomplete
netreg.ics.uci.edu?topic=Please+log+into+system%3A++%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3BUsing+LDAP+Authentication+with+ICS+ID+and+Password&state__=wcapp.help%2F%2F1525045521%2F%2F%2F%2F%2F%26a15273b764b18aff1e254574dee00ddd	complete
www.ics.uci.edu/intranet	complete
mailman.ics.uci.edu/mailman/listinfo/csemeritus	complete
sprout.ics.uci.edu/past_projects/cliques/download.html	complete
mhcid.ics.uci.edu/people/current-students	complete
www.ics.uci.edu/~lab/students/acct_activate.php	complete
www.ics.uci.edu/~seal/publications.html	complete
sli.ics.uci.edu/Site/Preferences	complete
mailman.ics.uci.edu/mailman/admin/hana-culture	complete
sli.ics.uci.edu/Library/Library	complete
sli.ics.uci.edu/video/cs274a/Lecture04.html	complete
archive.ics.uci.edu/ml/datasets/Prodigy	complete
archive.ics.uci.edu/ml/datasets/mx/blanca.vg	incomplete
intranet.ics.uci.edu/index.phtml	complete
archive.ics.uci.edu/ml/machine-learning-databases/credit-screening	incomplete
www.ics.uci.edu/computing/linux/access.php	complete
www.ics.uci.edu/~okuchaie	complete
www.ics.uci.edu/~dechter/publications/r39.html	complete
ngs.ics.uci.edu/partners/past-students	complete
www.ics.uci.edu/about/annualreport/2005-06/index.php	complete
www.ics.uci.edu/~enalisni	complete
seal.ics.uci.edu/projects/nemo/index.html	complete
mailman.ics.uci.edu/mailman/listinfo/uicds	complete
www.ics.uci.edu/community/alumni/mentor/index.php	complete
www.ics.uci.edu/~dvk/pub/EDBT10_dvk.html	complete
wics.ics.uci.edu/feed	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=SiteAdmin%2FAuthList	complete
www.ics.uci.edu/community/friends/OLD_index.php	complete
sli.ics.uci.edu/PmWiki/RecentChanges	complete
www.ics.uci.edu/~dechter/publications/r157b.html	complete
sli.ics.uci.edu/PmWiki/SiteAnalyzer	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Ihler-Private%2FWebResources	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00384	incomplete
sli.ics.uci.edu/Group/Ihler	complete
mailman.ics.uci.edu/mailman/options/motifmap	complete
mailman.ics.uci.edu/mailman/options/hobbes	complete
sli.ics.uci.edu/Classes/CS295	complete
mailman.ics.uci.edu/mailman/options/hana-culture	complete
www.ics.uci.edu/~wmt/ecoRaft	complete
cml.ics.uci.edu/aiml	complete
sli.ics.uci.edu/PmWiki/LinkSchemes	complete
mailman.ics.uci.edu/mailman/listinfo/hanalab-admins	complete
www.ics.uci.edu/faculty/area/area_data.php	complete
archive.ics.uci.edu/ml/datasets/StoneFlakes	incomplete
www.ics.uci.edu/~dechter/publications/r159.html	complete
archive.ics.uci.edu/ml/datasets/KEGG+Metabolic+Reaction+Network+%28Undirected%29	incomplete
mailman.ics.uci.edu/mailman/roster/uicds	complete
www.ics.uci.edu/~stauro	complete
www.ics.uci.edu/~dechter/publications/r49a.html	complete
www.ics.uci.edu/community/events/extreme/extreme_recruit.php	complete
jgarcia.ics.uci.edu	complete
archive.ics.uci.edu/ml/datasets/Shuttle+Landing+Control	incomplete
sli.ics.uci.edu/Classes/2009W	complete
archive.ics.uci.edu/ml/datasets/Climate+Model+Simulation+Crashes	incomplete
sli.ics.uci.edu/PmWiki/FAQ	complete
archive.ics.uci.edu/ml/datasets/Concrete+Compressive+Strength	incomplete
sli.ics.uci.edu/Classes/2009S	complete
archive.ics.uci.edu/ml/datasets/Beijing+PM2.5+Data	incomplete
sli.ics.uci.edu/Ihler-Private/Papers	complete
mailman.ics.uci.edu/mailman/roster/csjoint	complete
www.ics.uci.edu/~dechter/publications/r54.html	incomplete
www.ics.uci.edu/~rickl	complete
vision.ics.uci.edu/papers/ZhuAR_CVPR_2014	complete
sli.ics.uci.edu/svn/puzzle	complete
luci.ics.uci.edu/pages/Students/AmandaCullen/AmandaCullen.html	complete
www.ics.uci.edu/~emj/index_2012.html	complete
vision.ics.uci.edu/people/3.html	complete
archive.ics.uci.edu/ml/datasets/Autistic+Spectrum+Disorder+Screening+Data+for+Children++	incomplete
archive.ics.uci.edu/ml/datasets/Anonymous+Microsoft+Web+Data	incomplete
archive.ics.uci.edu/ml/support/Entree+Chicago+Recommendation+Data	incomplete
archive.ics.uci.edu/ml/datasets/Burst+Header+Packet+%28BHP%29+flooding+attack+on+Optical+Burst+Switching+%28OBS%29+Network	complete
mcs.ics.uci.edu/current-students/housing	complete
www.ics.uci.edu/community/events/competition	complete
dynamo.ics.uci.edu/api/struct_dyn___proxy2_device___comm.html	complete
archive.ics.uci.edu/ml/datasets/Character+Trajectories	complete
archive.ics.uci.edu/ml/datasets/Ozone+Level+Detection	incomplete
vision.ics.uci.edu	complete
archive.ics.uci.edu/ml/support/Adult	complete
www.ics.uci.edu/~celustig	complete
www.ics.uci.edu/community/alumni	complete
mailman.ics.uci.edu/mailman/admin/hana-soc-reviewers	complete
mailman.ics.uci.edu/mailman/options/h22-questions	complete
archive.ics.uci.edu/ml/datasets/Audiology+%28Standardized%29	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/entree-mld	incomplete
archive.ics.uci.edu/ml/datasets/banknote+authentication	incomplete
vision.ics.uci.edu/papers/CinquinCPHVYFC_PLOS_2016	complete
www.ics.uci.edu/ugrad/degrees/degree_se.php	complete
cert.ics.uci.edu/seminar/Nanda/bio_files/filelist.xml	complete
www.ics.uci.edu/~dechter/publications/r96.html	complete
sprout.ics.uci.edu/projects/attestation	complete
www.ics.uci.edu/%7Ewmt/socialCodeGroup/press.html	complete
www.ics.uci.edu/grad/policies/GradPolicies_CPT_OPT.php	complete
www.ics.uci.edu/about/search/index.php	complete
vision.ics.uci.edu/projects/geometry	complete
www.ics.uci.edu/~mlearn/databases/prodigy	incomplete
sli.ics.uci.edu/Classes/2011W-178-Review	complete
sli.ics.uci.edu/video/cs274a/Lecture02.html	complete
mailman.ics.uci.edu/mailman/admin/hanalab-researchers	complete
archive.ics.uci.edu/ml/datasets/Gas+sensors+for+home+activity+monitoring	incomplete
archive.ics.uci.edu/ml/datasets/Othello+Domain+Theory	incomplete
mailman.ics.uci.edu/mailman/roster/informatics-nonstudents	complete
mailman.ics.uci.edu/mailman/options/hanalab-researchers	complete
archive.ics.uci.edu/ml/datasets/Activity+Recognition+from+Single+Chest-Mounted+Accelerometer	incomplete
www.ics.uci.edu/about/about_meet_the_dean.php	complete
www.ics.uci.edu/grad/index.php	complete
www.ics.uci.edu/~dechter/publications/r227.html	complete
archive.ics.uci.edu/ml/datasets/Hepatitis	incomplete
sli.ics.uci.edu/Classes/2011S-274a-Discussion	complete
vision.ics.uci.edu/papers/MaireAFM_CVPR_2008	complete
archive.ics.uci.edu/ml/datasets/Diabetes	incomplete
www.ics.uci.edu/%7Esharad	complete
ngs.ics.uci.edu/teaching/past-courses	complete
www.ics.uci.edu/~srafatir/index.html	complete
archive.ics.uci.edu/ml/datasets/Breast+Cancer+Wisconsin+%28Diagnostic%29	complete
mailman.ics.uci.edu/mailman/private/cs-all	complete
archive.ics.uci.edu/ml/datasets/Soybean+%28Small%29	incomplete
xtune.ics.uci.edu/link.files/colorschememapping.xml	complete
archive.ics.uci.edu/ml/datasets/Census-Income+%28KDD%29	incomplete
mailman.ics.uci.edu/mailman/listinfo/hana-csw	complete
www.ics.uci.edu/~dechter/publications/r193.html	complete
mailman.ics.uci.edu/mailman/listinfo/grad.informatics	complete
archive.ics.uci.edu/ml/datasets/Volcanoes+on+Venus+-+JARtool+experiment	incomplete
netreg.ics.uci.edu?topic=Please+log+into+system%3A++%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3BUsing+LDAP+Authentication+with+ICS+ID+and+Password&state__=wcapp.help%2F%2F1525045526%2F%2F%2F%2F%2F%26d6a6033a564808cc39d2c03cc4892b90	complete
www.ics.uci.edu/~dechter/publications/r36.html	complete
mailman.ics.uci.edu/mailman/subscribe/ics6n-questions	complete
archive.ics.uci.edu/ml/support/Post-Operative+Patient	incomplete
mailman.ics.uci.edu/mailman/admin/luci-lab	complete
archive.ics.uci.edu/ml/datasets/Breast+Cancer+Wisconsin+(Prognostic)	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/incidents.htm	complete
mailman.ics.uci.edu/mailman/roster/hobbes	complete
www.ics.uci.edu/~jajones	complete
www.ics.uci.edu/~kobsa/courses/ICS104/general/disabilities.htm	complete
mailman.ics.uci.edu/mailman/private/ivecg-faculty	incomplete
archive.ics.uci.edu/ml/datasets/Challenger+USA+Space+Shuttle+O-Ring	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00340	incomplete
www.ics.uci.edu/~dechter/publications/r124.html	complete
sli.ics.uci.edu/Grants-2008SciSIP/Main	complete
archive.ics.uci.edu/ml/datasets/Farm+Ads	incomplete
emj.ics.uci.edu/papers	complete
www.ics.uci.edu/%7Egts	complete
mailman.ics.uci.edu/mailman/subscribe/ops-git-commits	complete
archive.ics.uci.edu/ml/datasets/Chess+%28King-Rook+vs.+King%29	incomplete
mailman.ics.uci.edu/mailman/roster/satware	complete
archive.ics.uci.edu/ml/machine-learning-databases/spect	incomplete
www.ics.uci.edu/involved/project_class	complete
mailman.ics.uci.edu/mailman/listinfo/emme	complete
www.ics.uci.edu/~dechter/publications/r191.html	complete
mailman.ics.uci.edu/mailman/listinfo/soar	complete
sli.ics.uci.edu/PmWiki/BackupAndRestore	complete
www.ics.uci.edu/~dvk/contact.html	complete
sli.ics.uci.edu/pmwiki/pmwiki.php	complete
vision.ics.uci.edu/projects.html	complete
www.ics.uci.edu/../computing/account/quota.php	complete
mailman.ics.uci.edu/mailman/options/ppopp13	complete
sli.ics.uci.edu/Site/EditForm	complete
www.ics.uci.edu/about/bren/gallery/gallery_10_jpg.php	complete
archive.ics.uci.edu/ml/machine-learning-databases/ebl/README	incomplete
mailman.ics.uci.edu/mailman/subscribe/ictd	complete
www.ics.uci.edu/~seal/projects/terminator/Overview	complete
mailman.ics.uci.edu/mailman/private/cs232ta	complete
www.ics.uci.edu/~redmiles	complete
mailman.ics.uci.edu/mailman/subscribe/32-tutors	complete
archive.ics.uci.edu/ml/datasets/Paper+Reviews	incomplete
sli.ics.uci.edu/PmWiki/CreatingNewPages	complete
www.ics.uci.edu/~dfooshee	complete
